"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-26","2006-11-23",2039,"CAPITAL FEDERAL Nº 039","Ciudad Autónoma de Bs.As.","Nacional","2006","17","SEDAN 5 PTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE+AC 1.6N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1966","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","2011-02-28",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","NC","SURAN 1.6L 5D","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1971","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","2013-08-15",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","ML","308 ALLURE 1.6N NAV","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1985","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","2009-01-19",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Importado","2009","01","SEDAN 2 PUERTAS","018","BMW","333","335I","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-14","2010-04-23",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2010","12","SEDAN 4 PUERTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1965","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2007-06-20",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2007","17","SEDAN 5 PTAS","34","PEUGEOT","FZ","206 PREMIUM 1.6 5P","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1983","PERU",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2012-05-31",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2012","20","PICK-UP","53","VOLKSWAGEN","SS","AMAROK 2.0L TDI 180 CV 143","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1969","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2011-05-10",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","17","SEDAN 5 PUERTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1951","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-21","2008-03-28",2041,"CAPITAL FEDERAL Nº 041","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1978","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-25","2008-03-31",2041,"CAPITAL FEDERAL Nº 041","Ciudad Autónoma de Bs.As.","Nacional","2008","20","PICK-UP","68","TOYOTA","36","HILUX 4X2 CABINA DOBLE DX PACK 2.5 TD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1956","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-12","2005-04-21",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2005","12","SEDAN 4 PTAS","07","CITROEN","26","BERLINGO DIESEL MULT 2PLC AA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1960","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-28","2007-04-11",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2007","12","SEDAN 4 PTAS","34","PEUGEOT","GD","307 XT PREMIUM 2.0 HDI 4P 90 CV","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1978","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","1997-05-06",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","1997","26","CHASIS C/CABINA","29","MERCEDES BENZ","63","BM386 VERSION 1620 1997","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1949","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-06","1998-11-25",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Importado","1998","00","SIN ESPECIFICACION","","CHEVROLET","","CORSA GL 1.6 MPFI /98","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1973","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-06","2013-09-11",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","22","SEDAN 3 PUERTAS","047","FORD","816","KA FLY VIRAL 1.6L","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1994","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","2013-03-04",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2013","17","SEDAN 5 PTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1971","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","1993-03-24",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","1993","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 SRDTC /1993","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1939","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","2006-02-01",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Importado","2006","10","TODO TERRENO","136","VOLKSWAGEN","346","TOUAREG 4.2 V8","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1957","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","2017-12-01",2044,"CAPITAL FEDERAL Nº 044","Ciudad Autónoma de Bs.As.","Nacional","2017","40","TODO TERRENO","68","TOYOTA","AJ","SW4 4X4 SRX 2.8 TDI 6 A/T 7A","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-27","2018-02-28",2044,"CAPITAL FEDERAL Nº 044","Ciudad Autónoma de Bs.As.","Nacional","2018","20","PICK-UP","68","TOYOTA","94","HILUX 4X4 D/C SRV 2.8 TDI 6 A/T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-12","1994-02-08",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Importado","1994","","AUTOMOVIL FURGON 4 PUERTAS","092","MERCEDES BENZ","006","MB 180 D","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2016","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2018-04-23",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2018","20","PICK-UP","68","TOYOTA","AT","HILUX 4X2 D/C SRX 2.8 TDI 6 A/T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2002","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","2013-01-18",2046,"CAPITAL FEDERAL Nº 046","Ciudad Autónoma de Bs.As.","Importado","2013","21","COUPE","B04","SMART","007","FORTWO CITY","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1985","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2006-12-07",2046,"CAPITAL FEDERAL Nº 046","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","02","SEDAN 4 PTAS","044","FIAT","600","SIENA FIRE 1242 MPI 16V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1962","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","1998-01-02",2046,"CAPITAL FEDERAL Nº 046","Ciudad Autónoma de Bs.As.","Nacional","1998","17","SEDAN 5 PTAS","19","FORD","62","ESCORT LX 1.8 5P. D 45B","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1966","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2018-04-17",2046,"CAPITAL FEDERAL Nº 046","Ciudad Autónoma de Bs.As.","Nacional","2018","17","SEDAN 5 PUERTAS","34","PEUGEOT","NX","PARTNER PATAGONICA VTC PLUS 1.6 115","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1975","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-21","2013-12-05",2046,"CAPITAL FEDERAL Nº 046","Ciudad Autónoma de Bs.As.","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DC","CLASSIC 4 PTAS LS AA + DIR 1.4N","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","2011-03-23",2047,"CAPITAL FEDERAL Nº 047","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","02","SEDAN 4 PTAS","024","CHEVROLET","536","CLASSIC AA+DIR 1.4 N LS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1989","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-27","2009-09-29",2047,"CAPITAL FEDERAL Nº 047","Ciudad Autónoma de Bs.As.","Protocolo 21","2009","04","RURAL 5 PTAS","047","FORD","821","ECOSPORT 2.0L XLS 4X2","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1984","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-01-25","2010-01-14",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Protocolo 21","2010","55","UTILITARIO","044","FIAT","589","UNO VAN FIRE MPI 8V","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2002","No aplica",100,"02",""
"COMUNICACIÓN DE RECUPERO","2021-01-19","2005-08-19",2049,"CAPITAL FEDERAL Nº 049","Ciudad Autónoma de Bs.As.","Nacional","2005","18","SEDAN 3 PTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1957","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","2015-08-07",2050,"CAPITAL FEDERAL Nº 050","Ciudad Autónoma de Bs.As.","Nacional","2015","22","FURGON","29","MERCEDES BENZ","EU","SPRINTER 411 CDI/F 3250 STREET V2","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1985","CHINA",100,"02","CHN"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","2017-09-28",2051,"CAPITAL FEDERAL Nº 051","Ciudad Autónoma de Bs.As.","Protocolo 21","2017","05","SEDAN 5 PUERTAS","044","FIAT","689","PALIO FIRE 1.4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1992","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","2015-10-16",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Protocolo 21","2015","30","FURGONETA","044","FIAT","810","NUEVO FIORINO 1.4 8V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1991","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","2006-02-15",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Nacional","2006","12","SEDAN 4 PTAS","37","RENAULT","LN","CLIO2 F2 RL GNC AA AUTENTIQUE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1997","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-01-20","2017-07-05",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Importado","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","544","GOLF 1.4L TSI BLUEMOTION TECHNOLOGY","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2018","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2009-03-27",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Nacional","2009","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LW","SURAN 90A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1974","ARGENTINA",25,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-25","2000-04-19",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Protocolo 21","2000","05","SEDAN 5 PTAS","112","RENAULT","424","MEGANE SCENIC RT 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1956","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-28","2007-06-07",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Nacional","2007","22","FURGON VIDRIADO","37","RENAULT","TE","KANGOO EXP CONFORT 1.9 AA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","URUGUAY",100,"02","URY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-14","2013-05-03",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1978","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-18","2009-03-31",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Protocolo 21","2009","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1979","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2014-07-30",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2014","12","SEDAN 4 PUERTAS","17","FIAT","AZ","SIENA (F4) EL 1.4 8V","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1975","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","1999-05-28",2055,"CAPITAL FEDERAL Nº 055","Ciudad Autónoma de Bs.As.","Protocolo 21","1999","22","SEDAN 3 PTAS","136","VOLKSWAGEN","237","GOL GL 1.9 SD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1983","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-04","2013-05-29",2056,"CAPITAL FEDERAL Nº 056","Ciudad Autónoma de Bs.As.","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YJ","CLIO MIO 5P EXPRESSION PACK II","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1967","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","1999-07-06",2056,"CAPITAL FEDERAL Nº 056","Ciudad Autónoma de Bs.As.","Importado","1999","05","SEDAN 5 PUERTAS","004","ALFA ROEMO","110","146 TI 2.0","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1961","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-21","1996-02-28",2056,"CAPITAL FEDERAL Nº 056","Ciudad Autónoma de Bs.As.","Nacional","1996","12","SEDAN 4 PTAS","17","FIAT","78","DUNA SDR AA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1966","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-26","1999-07-23",2056,"CAPITAL FEDERAL Nº 056","Ciudad Autónoma de Bs.As.","Protocolo 21","1999","30","FURGONETA VIDRIADA","044","FIAT","013","FIORINO 1.7 DIESEL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1972","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-27","2009-03-30",2056,"CAPITAL FEDERAL Nº 056","Ciudad Autónoma de Bs.As.","Nacional","2009","17","SEDAN 5 PUERTAS","07","CITROEN","64","C4 5P 2.0I 16V SX","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1988","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-04","2001-04-27",2057,"CAPITAL FEDERAL Nº 057","Ciudad Autónoma de Bs.As.","Protocolo 21","2001","13","FURGON","044","FIAT","505","DUCATO 15 2.8 D","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1978","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-01-19","2016-03-22",2057,"CAPITAL FEDERAL Nº 057","Ciudad Autónoma de Bs.As.","Nacional","2016","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XJ","SURAN 1.6 5D 156","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-06","2014-04-11",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2014","12","SEDAN 4 PTAS","17","FIAT","AZ","SIENA (F4) EL 1.4 8V","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1962","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-04","2018-03-23",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Protocolo 21","2018","30","FURGONETA","044","FIAT","810","NUEVO FIORINO 1.4 8V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1977","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","2010-06-03",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Importado","2010","05","SEDAN 5 PTAS","102","NISSAN","485","TIIDA 1.8 6MT TEKNA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","1994-08-01",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","53","9 RL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1958","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-06","2005-06-15",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Protocolo 21","2005","22","SEDAN 3 PUERTAS","112","RENAULT","518","CLIO AUTHENTIQUE 1.2 16V","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-07","2012-06-28",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Importado","2012","02","SEDAN 4 PTAS","024","CHEVROLET","570","SONIC 1.6 LTZ A/T","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1952","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-13","2002-05-02",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","2002","12","SEDAN 4 PTAS","34","PEUGEOT","46","405STYLEDAA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1963","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-13","2011-04-29",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","02","SEDAN 4 PTAS","112","RENAULT","772","LOGAN PH2 PACK 1.6 8V","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1976","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-13","2013-05-14",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","05","SEDAN 5 PUERTAS","024","CHEVROLET","612","SPIN 1.3 D LTZ M/T","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1979","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2015-03-31",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1950","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-06","2018-11-28",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Nacional","2018","20","PICK-UP","68","TOYOTA","92","HILUX 4X4 D/C SRX 2.8 TDI 6 A/T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1993","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2016-08-01",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Nacional","2016","12","SEDAN 4 PUERTAS","37","RENAULT","1G","FLUENCE PH2 1.6 DYNAMIQUE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1975","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-13","2006-04-03",2062,"CAPITAL FEDERAL Nº 062","Ciudad Autónoma de Bs.As.","Nacional","2006","20","PICK-UP","19","FORD","SE","RANGER DC 4X4 XL PLUS 2.8L D","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1992","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-25","2017-01-09",2062,"CAPITAL FEDERAL Nº 062","Ciudad Autónoma de Bs.As.","Protocolo 21","2017","17","CHASIS C/CABINA","092","MERCEDES BENZ","B50","ATEGO 1419","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1974","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-28","1997-05-20",2063,"CAPITAL FEDERAL Nº 063","Ciudad Autónoma de Bs.As.","Protocolo 21","1997","22","SEDAN 3 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1986","PARAGUAY",100,"02","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","2010-11-10",2064,"CAPITAL FEDERAL Nº 064","Ciudad Autónoma de Bs.As.","Protocolo 21","2010","05","SEDAN 5 PTAS","024","CHEVROLET","405","MERIVA GL PLUS 1.8 SOHC","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1978","ARGENTINA",100,"02","ARG"
